,AREA,YEAR_op,HORAIRE,max_PS_Dvar
0,Marseille,2020,HPE,0.0
1,Marseille,2020,HCH,0.0
2,Marseille,2020,HPH,0.0
3,Marseille,2020,HCE,0.0
4,Marseille,2020,P,0.0
5,Marseille,2030,HPE,-2.4714529939481745e-15
6,Marseille,2030,HCH,-2.4714529939481745e-15
7,Marseille,2030,HPH,-2.4714529939481745e-15
8,Marseille,2030,HCE,-2.4714529939481745e-15
9,Marseille,2030,P,0.0
10,Marseille,2040,HPE,1215.7930181465526
11,Marseille,2040,HCH,1215.7930181465526
12,Marseille,2040,HPH,1215.7930181465526
13,Marseille,2040,HCE,1215.7930181465526
14,Marseille,2040,P,1193.5288038437022
15,Marseille,2050,HPE,2174.071134220533
16,Marseille,2050,HCH,2174.071134220533
17,Marseille,2050,HPH,2174.071134220533
18,Marseille,2050,HCE,2174.071134220533
19,Marseille,2050,P,2127.8280248320625
