,AREA,YEAR_op,HORAIRE,max_PS_Dvar
0,Marseille,2020,HPE,0.0
1,Marseille,2020,HCH,0.0
2,Marseille,2020,HPH,0.0
3,Marseille,2020,HCE,0.0
4,Marseille,2020,P,0.0
5,Marseille,2030,HPE,1622.684661125263
6,Marseille,2030,HCH,1622.684661125263
7,Marseille,2030,HPH,1622.684661125263
8,Marseille,2030,HCE,1622.684661125263
9,Marseille,2030,P,1570.2182798302988
10,Marseille,2040,HPE,2765.631299154773
11,Marseille,2040,HCH,2765.631299154773
12,Marseille,2040,HPH,2765.631299154773
13,Marseille,2040,HCE,2765.631299154773
14,Marseille,2040,P,2725.281299154773
15,Marseille,2050,HPE,2762.5328357936037
16,Marseille,2050,HCH,2762.5328357936037
17,Marseille,2050,HPH,2762.5328357936037
18,Marseille,2050,HCE,2762.5328357936037
19,Marseille,2050,P,2605.383615306169
