,AREA,YEAR_op,HORAIRE,max_PS_Dvar
0,Marseille,2020,HPE,0.0
1,Marseille,2020,HCH,0.0
2,Marseille,2020,P,0.0
3,Marseille,2020,HCE,0.0
4,Marseille,2020,HPH,0.0
5,Marseille,2030,HPE,0.0
6,Marseille,2030,HCH,-4.667678753221242e-15
7,Marseille,2030,P,0.0
8,Marseille,2030,HCE,0.0
9,Marseille,2030,HPH,-4.667678753221242e-15
10,Marseille,2040,HPE,1228.2295541214578
11,Marseille,2040,HCH,1228.2295541214578
12,Marseille,2040,P,1215.4985888548163
13,Marseille,2040,HCE,1228.2295541214578
14,Marseille,2040,HPH,1228.2295541214578
15,Marseille,2050,HPE,2087.7040115522327
16,Marseille,2050,HCH,2087.7040115522327
17,Marseille,2050,P,2046.7436366306044
18,Marseille,2050,HCE,2087.7040115522327
19,Marseille,2050,HPH,2087.7040115522327
