,AREA,YEAR_op,HORAIRE,max_PS_Dvar
0,Marseille,2020,HPE,0.0
1,Marseille,2020,HCH,0.0
2,Marseille,2020,HPH,0.0
3,Marseille,2020,HCE,0.0
4,Marseille,2020,P,0.0
5,Marseille,2030,HPE,1519.5800523905398
6,Marseille,2030,HCH,1519.5800523905398
7,Marseille,2030,HPH,1519.5800523905398
8,Marseille,2030,HCE,1519.5800523905398
9,Marseille,2030,P,1495.3300523905398
10,Marseille,2040,HPE,2749.3565883232504
11,Marseille,2040,HCH,2749.3565883232504
12,Marseille,2040,HPH,2749.3565883232504
13,Marseille,2040,HCE,2749.3565883232504
14,Marseille,2040,P,2699.2963041762946
15,Marseille,2050,HPE,2762.5328357936037
16,Marseille,2050,HCH,2762.5328357936037
17,Marseille,2050,HPH,2762.5328357936037
18,Marseille,2050,HCE,2762.5328357936037
19,Marseille,2050,P,2605.3836153061684
